,ID,CNT_CHILDREN,AMT_INCOME_TOTAL,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,TARGET,CODE_GENDER_M
811,5009714,0,180000.0,-1713,1,1,1,0,1,1
812,5009715,0,180000.0,-1713,1,1,1,0,1,1
813,5009716,0,180000.0,-1713,1,1,1,0,0,1
814,5009717,0,180000.0,-1713,1,1,1,0,1,1
816,5009719,0,225000.0,-4451,1,1,1,0,0,0
817,5009722,0,225000.0,-4451,1,1,1,0,1,0
818,5009724,0,135000.0,-2474,1,0,1,0,1,0
819,5009725,0,135000.0,-2474,1,0,1,0,1,0
820,5009726,0,135000.0,-2474,1,0,1,0,1,0
821,5009727,0,135000.0,-2474,1,0,1,0,1,0
822,5009729,0,292500.0,-1317,1,1,0,0,1,1
823,5009730,0,292500.0,-1317,1,1,0,0,0,1
825,5009732,0,270000.0,-7314,1,1,1,0,1,0
826,5009733,0,270000.0,-7314,1,1,1,0,1,0
827,5009734,0,270000.0,-7314,1,1,1,0,1,0
831,5009738,0,99000.0,-4392,1,1,1,0,0,0
833,5009740,0,99000.0,-4392,1,1,1,0,1,0
834,5009741,0,99000.0,-4392,1,1,1,0,0,0
835,5009742,0,135000.0,-2474,1,1,1,0,1,0
836,5009743,0,135000.0,-2474,1,1,1,0,1,0
838,5009746,0,315000.0,-586,1,1,1,0,1,0
839,5009748,0,315000.0,-586,1,1,1,0,1,0
840,5009750,0,315000.0,-586,1,1,1,0,0,0
841,5009751,0,315000.0,-586,1,1,1,0,1,0
843,5090754,0,315000.0,-586,1,1,1,0,1,0
845,5009757,0,270000.0,-1682,1,0,0,0,1,1
848,5009760,0,270000.0,-1682,1,0,0,0,1,1
849,5009761,0,270000.0,-1682,1,0,0,0,1,1
851,5009762,0,135000.0,-3174,1,0,0,0,1,1
853,5009765,0,135000.0,-3174,1,0,0,0,1,1
856,5009768,0,135000.0,-3174,1,0,0,0,0,1
857,5009773,0,135000.0,-3174,1,0,0,0,0,1
858,5009774,0,135000.0,-3174,1,0,0,0,1,1
860,5009777,0,135000.0,-3174,1,0,0,0,1,1
861,5009779,0,135000.0,-3174,1,0,0,0,0,1
863,5009783,2,445500.0,-6826,1,1,0,0,1,1
864,5009784,2,445500.0,-6826,1,1,0,0,1,1
865,5009785,0,198000.0,365243,1,0,1,0,0,0
868,5009790,0,198000.0,365243,1,0,1,0,1,0
870,5009792,0,198000.0,365243,1,0,1,0,1,0
872,5009796,0,198000.0,365243,1,0,1,0,0,0
873,5009797,0,198000.0,365243,1,0,1,0,0,0
877,5009800,0,382500.0,-3965,1,1,1,0,1,0
878,5009801,0,382500.0,-3965,1,1,1,0,1,0
879,5009802,0,382500.0,-3965,1,1,1,0,1,0
880,5009803,0,382500.0,-3965,1,1,1,0,1,0
881,5009804,0,382500.0,-3965,1,1,1,0,1,0
882,5090756,0,382500.0,-3965,1,1,1,0,1,0
883,5009805,1,202500.0,-3266,1,1,1,0,0,0
884,5009806,1,202500.0,-3266,1,1,1,0,1,0
885,5009807,1,202500.0,-3266,1,1,1,0,1,0
886,5009808,1,202500.0,-3266,1,1,1,0,1,0
887,5009809,1,202500.0,-3266,1,1,1,0,1,0
888,5009810,1,202500.0,-3266,1,1,1,0,1,0
889,5009811,1,202500.0,-3266,1,1,1,0,0,0
891,5009813,1,202500.0,-3266,1,1,1,0,1,0
892,5009814,1,202500.0,-3266,1,1,1,0,0,0
893,5009816,1,202500.0,-3266,1,1,1,0,0,0
895,5090772,1,202500.0,-3266,1,1,1,0,1,0
898,5009819,0,99000.0,-5457,1,0,1,0,1,0
899,5009820,0,99000.0,-5457,1,0,1,0,0,0
900,5009821,0,99000.0,-5457,1,0,1,0,0,0
901,5009822,0,99000.0,-5457,1,0,1,0,0,0
902,5009823,0,99000.0,-5457,1,0,1,0,0,0
905,5009826,0,112500.0,-374,1,1,0,0,1,0
906,5009827,0,112500.0,-374,1,1,0,0,1,0
907,5009828,0,112500.0,-374,1,1,0,0,1,0
908,5009829,0,112500.0,-374,1,1,0,0,1,0
910,5009831,0,166500.0,-1713,1,1,0,0,1,1
912,5009833,0,166500.0,-1713,1,1,0,0,1,1
913,5009834,0,166500.0,-1713,1,1,0,0,0,1
914,5009835,0,166500.0,-1713,1,1,0,0,1,1
915,5009836,0,166500.0,-1713,1,1,0,0,1,1
919,5009839,0,202500.0,-405,1,0,0,0,1,1
922,5009844,0,180000.0,-130,1,1,0,0,1,1
923,5009845,0,180000.0,-130,1,1,0,0,1,1
924,5009846,0,225000.0,-405,1,0,1,0,1,1
926,5009848,0,99000.0,-678,1,0,0,0,0,0
927,5009849,0,99000.0,-678,1,0,0,0,0,0
932,5009854,0,360000.0,-556,1,1,1,0,0,1
934,5009857,0,360000.0,-556,1,1,1,0,1,1
935,5009858,0,360000.0,-556,1,1,1,0,1,1
936,5009859,0,360000.0,-556,1,1,1,0,1,1
937,5009860,0,360000.0,-556,1,1,1,0,1,1
939,5009865,0,225000.0,-1226,1,1,0,0,1,1
940,5009866,0,225000.0,-1226,1,1,0,0,1,1
941,5009867,0,225000.0,-1226,1,1,0,0,1,1
942,5009868,0,225000.0,-1226,1,1,0,0,1,1
943,5009872,2,427500.0,-6400,1,1,0,0,1,1
945,5009874,2,427500.0,-6400,1,1,0,0,1,1
948,5009877,2,157500.0,-1287,1,1,1,0,1,0
949,5009878,2,157500.0,-1287,1,1,1,0,0,0
950,5009879,2,144000.0,-1835,1,1,0,0,0,0
954,5009883,0,157500.0,365243,1,0,1,0,0,0
958,5009887,0,157500.0,365243,1,0,1,0,0,0
962,5009889,0,270000.0,-1195,1,0,0,1,1,1
963,5009890,0,270000.0,-1195,1,0,0,1,1,1
964,5009893,1,157500.0,-2351,1,0,0,0,1,0
966,5009897,2,90000.0,-405,1,0,0,0,0,0
967,5009898,2,90000.0,-405,1,0,0,0,1,0
969,5009900,0,202500.0,-3661,1,0,0,0,1,1
970,5009903,0,202500.0,-3661,1,0,0,0,1,1
971,5009906,0,202500.0,-3661,1,0,0,0,1,1
972,5009907,0,202500.0,-3661,1,0,0,0,1,1
973,5009908,0,202500.0,-3661,1,0,0,0,0,1
974,5009909,0,202500.0,-3661,1,0,0,0,1,1
975,5009910,0,202500.0,-3661,1,0,0,0,1,1
976,5009911,0,202500.0,-3661,1,0,0,0,1,1
978,5009915,2,99000.0,-433,1,0,1,0,1,0
980,5009917,2,99000.0,-433,1,0,1,0,0,0
981,5009918,2,99000.0,-433,1,0,1,0,1,0
982,5009919,2,99000.0,-433,1,0,1,0,1,0
983,5009922,0,360000.0,-7465,1,0,0,0,0,1
986,5009925,0,360000.0,-7465,1,0,0,0,0,1
987,5009927,0,360000.0,-7465,1,0,0,0,0,1
988,5009928,0,360000.0,-7465,1,0,0,0,1,1
989,5009929,0,360000.0,-7465,1,0,0,0,1,1
990,5009930,0,360000.0,-7465,1,0,0,0,1,1
991,5009931,0,360000.0,-7465,1,0,0,0,0,1
992,5009932,0,360000.0,-7465,1,0,0,0,0,1
997,5009934,2,157500.0,-2351,1,0,0,0,0,0
998,5009935,2,157500.0,-2351,1,0,0,0,0,0
999,5009938,2,157500.0,-2351,1,0,0,0,1,0
1001,5009940,2,157500.0,-2351,1,0,0,0,1,0
1007,5009944,0,135000.0,-1501,1,1,0,1,1,0
1008,5009945,2,99000.0,365243,1,0,0,1,1,0
1009,5009946,2,90000.0,-4451,1,0,0,0,1,0
1010,5009947,2,90000.0,-4451,1,0,0,0,1,0
1011,5009949,2,90000.0,-4451,1,0,0,0,0,0
1013,5009951,0,90000.0,365243,1,0,0,0,1,1
1015,5009954,0,112500.0,-7679,1,0,0,0,1,1
1017,5009957,1,135000.0,-3235,1,0,0,0,1,0
1019,5009960,1,135000.0,-3235,1,0,0,0,1,0
1020,5009961,1,135000.0,-3235,1,0,0,0,0,0
1023,5009966,0,180000.0,-3873,1,0,0,0,1,0
1024,5009967,0,180000.0,-3873,1,0,0,0,1,0
1025,5009968,0,180000.0,-3873,1,0,0,0,1,0
1026,5009969,0,180000.0,-3873,1,0,0,0,1,0
1028,5009971,0,180000.0,-3873,1,0,0,0,1,0
1031,5009980,0,180000.0,-3873,1,0,0,0,1,0
1032,5009981,0,180000.0,-3873,1,0,0,0,1,0
1033,5009983,0,180000.0,-3873,1,0,0,0,0,0
1034,5009984,0,180000.0,-3873,1,0,0,0,0,0
1035,5009985,0,180000.0,-3873,1,0,0,0,1,0
1036,5009986,0,180000.0,-3873,1,0,0,0,0,0
1040,5009990,0,495000.0,365243,1,0,0,0,1,1
1041,5009991,2,157500.0,-2382,1,0,0,1,1,1
1042,5009992,2,157500.0,-2382,1,0,0,1,1,1
1043,5009993,0,135000.0,-3692,1,0,0,0,1,0
1047,5009997,1,360000.0,-617,1,0,0,0,1,1
1048,5009998,1,360000.0,-617,1,0,0,0,1,1
1049,5009999,1,157500.0,-2809,1,0,1,1,1,0
1050,5010000,1,157500.0,-2809,1,0,1,1,1,0
1051,5010001,2,157500.0,-2047,1,0,0,0,1,0
1052,5010002,2,157500.0,-2047,1,0,0,0,1,0
1053,5010003,2,157500.0,-2047,1,0,0,0,1,0
1054,5010004,2,157500.0,-2047,1,0,0,0,1,0
1055,5010005,0,157500.0,365243,1,0,0,0,1,1
1056,5010006,0,157500.0,365243,1,0,0,0,0,1
1059,5010009,1,112500.0,-3570,1,0,1,0,1,0
1062,5010012,1,112500.0,-3570,1,0,1,0,1,0
1065,5010015,1,112500.0,-709,1,0,0,0,0,0
1066,5010016,1,112500.0,-709,1,0,0,0,0,0
1067,5010017,1,112500.0,-709,1,0,0,0,0,0
1068,5010018,1,112500.0,-709,1,0,0,0,1,0
1071,5010020,0,99000.0,-2504,1,0,0,1,1,0
1072,5010021,0,99000.0,-2504,1,0,0,1,1,0
1073,5010023,0,135000.0,-2321,1,0,0,0,0,0
1075,5010026,0,135000.0,-2321,1,0,0,0,1,0
1077,5010028,0,135000.0,-2321,1,0,0,0,1,0
1079,5010032,0,85500.0,365243,1,0,1,0,1,1
1082,5010038,0,292500.0,365243,1,0,0,0,1,0
1083,5010039,0,292500.0,365243,1,0,0,0,0,0
1084,5010040,0,292500.0,365243,1,0,0,0,1,0
1087,5010041,0,67500.0,-8469,1,1,0,0,1,0
1090,5010044,0,67500.0,-8469,1,1,0,0,1,0
1091,5010045,0,67500.0,-8469,1,1,0,0,1,0
1092,5010046,0,67500.0,-8469,1,1,0,0,1,0
1093,5010047,0,67500.0,-8469,1,1,0,0,1,0
1096,5010052,0,90000.0,-3021,1,0,0,1,1,0
1097,5010053,0,90000.0,-3021,1,0,0,1,0,0
1098,5010055,0,90000.0,-3021,1,0,0,1,1,0
1102,5010057,0,112500.0,-2504,1,0,1,1,1,1
1103,5010058,0,112500.0,-2504,1,0,1,1,1,1
1106,5010061,0,112500.0,-4574,1,0,0,0,0,0
1107,5010062,0,112500.0,-4574,1,0,0,0,0,0
1108,5010063,0,112500.0,-4574,1,0,0,0,0,0
1115,5010068,0,360000.0,-7830,1,0,0,0,1,0
1116,5010070,0,279000.0,-617,1,0,0,1,1,0
1117,5010072,0,157500.0,-3508,1,0,0,0,0,0
1119,5010075,0,157500.0,-3508,1,0,0,0,1,0
1120,5010076,0,157500.0,-3508,1,0,0,0,0,0
1124,5010079,2,157500.0,-1135,1,0,0,0,1,1
1125,5010081,0,135000.0,-191,1,0,1,1,1,1
1126,5010083,0,135000.0,-191,1,0,1,1,0,1
1127,5010084,0,135000.0,-191,1,0,1,1,0,1
1128,5010085,0,135000.0,-191,1,0,1,1,1,1
1129,5010086,0,135000.0,-191,1,0,1,1,0,1
1130,5010087,0,135000.0,-191,1,0,1,1,1,1
1132,5010088,0,112500.0,-951,1,0,0,1,1,0
1136,5010092,0,225000.0,-1682,1,0,0,0,1,0
1138,5010094,0,225000.0,-1682,1,0,0,0,0,0
1139,5010099,2,306000.0,-3965,1,0,0,0,1,0
1140,5010101,2,306000.0,-3965,1,0,0,0,1,0
1141,5010102,2,306000.0,-3965,1,0,0,0,1,0
1142,5010104,0,166500.0,365243,1,0,0,0,0,0
1144,5010106,0,166500.0,365243,1,0,0,0,1,0
1148,5010111,0,135000.0,365243,1,0,0,0,0,0
1149,5010112,0,135000.0,365243,1,0,0,0,0,0
1151,5010114,0,202500.0,365243,1,0,0,1,1,0
1152,5010115,0,202500.0,365243,1,0,0,1,0,0
1155,5010117,1,67500.0,-1894,1,1,1,0,1,0
1156,5010118,0,180000.0,-525,1,0,0,0,0,1
1157,5010119,0,315000.0,-921,1,0,0,0,1,1
1159,5010121,0,315000.0,-921,1,0,0,0,0,1
1160,5010122,0,315000.0,-921,1,0,0,0,1,1
1163,5010126,2,270000.0,-2078,1,1,1,1,1,0
1164,5010127,2,270000.0,-2078,1,1,1,1,1,0
1166,5010129,2,270000.0,-2078,1,1,1,1,1,0
1167,5010133,2,270000.0,-2078,1,1,1,1,1,0
1168,5010135,2,270000.0,-2078,1,1,1,1,1,0
1170,5010137,2,270000.0,-2078,1,1,1,1,1,0
1174,5010138,0,112500.0,365243,1,0,0,0,1,1
1176,5010140,0,112500.0,365243,1,0,0,0,1,1
1177,5010141,0,112500.0,365243,1,0,0,0,0,1
1179,5010144,0,112500.0,365243,1,0,0,0,0,1
1180,5010145,0,112500.0,365243,1,0,0,0,0,1
1187,5010152,1,157500.0,-5762,1,0,0,0,1,0
1188,5010153,1,157500.0,-5762,1,0,0,0,1,0
1189,5010154,1,157500.0,-5762,1,0,0,0,1,0
1191,5090887,1,157500.0,-5762,1,0,0,0,1,0
1192,5010158,0,202500.0,-7738,1,0,0,0,1,1
1193,5010159,0,202500.0,-7738,1,0,0,0,1,1
1194,5010160,0,252000.0,-1621,1,0,1,1,1,1
1196,5010162,0,252000.0,-1621,1,0,1,1,0,1
1197,5010163,0,252000.0,-1621,1,0,1,1,1,1
1198,5010164,0,252000.0,-1621,1,0,1,1,1,1
1199,5010165,0,135000.0,-1866,1,0,0,0,0,0
1200,5010166,0,135000.0,-1866,1,0,0,0,0,0
1201,5010170,0,135000.0,-1866,1,0,0,0,1,0
1205,5010174,0,90000.0,-739,1,0,0,1,0,1
1208,5010177,2,225000.0,-4270,1,1,1,1,0,1
1209,5010178,2,225000.0,-4270,1,1,1,1,0,1
1211,5010182,1,247500.0,-6583,1,0,1,0,1,1
1214,5010185,1,247500.0,-6583,1,0,1,0,1,1
1215,5010186,1,247500.0,-6583,1,0,1,0,1,1
1216,5010187,1,247500.0,-6583,1,0,1,0,1,1
1220,5010190,0,76500.0,-5061,1,0,1,0,0,0
1222,5010192,0,126000.0,365243,1,0,0,0,1,0
1223,5010193,0,126000.0,365243,1,0,0,0,1,0
1224,5010195,0,360000.0,-1317,1,0,0,0,1,1
1226,5010197,0,135000.0,365243,1,0,1,0,0,0
1231,5010202,0,135000.0,-1866,1,0,0,1,1,1
1233,5010204,0,135000.0,-1866,1,0,0,1,0,1
1234,5010205,0,135000.0,-1866,1,0,0,1,1,1
1235,5010206,0,135000.0,-1866,1,0,0,1,1,1
1237,5010208,0,135000.0,-3996,1,0,0,1,1,0
1238,5010209,0,135000.0,-3996,1,0,0,1,0,0
1239,5010210,0,202500.0,-1074,1,1,0,0,1,1
1241,5010212,0,202500.0,-1074,1,1,0,0,1,1
1242,5010213,0,202500.0,-1074,1,1,0,0,1,1
1243,5010215,1,90000.0,-8044,1,0,0,0,1,0
1245,5010218,1,90000.0,-8044,1,0,0,0,1,0
1246,5010222,1,90000.0,-8044,1,0,0,0,1,0
1247,5010223,1,90000.0,-8044,1,0,0,0,1,0
1248,5010224,1,90000.0,-8044,1,0,0,0,1,0
1249,5010225,1,90000.0,-8044,1,0,0,0,0,0
1250,5010226,1,90000.0,-8044,1,0,0,0,0,0
1251,5010227,1,90000.0,-8044,1,0,0,0,1,0
1253,5010230,0,315000.0,-2170,1,0,0,0,1,1
1254,5010231,0,315000.0,-2170,1,0,0,0,1,1
1255,5010234,0,225000.0,-4331,1,0,0,0,1,1
1257,5010236,0,225000.0,-4331,1,0,0,0,1,1
1259,5010239,0,225000.0,-4331,1,0,0,0,1,1
1260,5010240,0,225000.0,-4331,1,0,0,0,1,1
1261,5010241,0,225000.0,-1043,1,0,0,0,1,1
1264,5010244,0,225000.0,-1043,1,0,0,0,1,1
1266,5010246,0,225000.0,-1043,1,0,0,0,1,1
1268,5010248,0,225000.0,-1043,1,0,0,0,1,1
1270,5010250,0,225000.0,-1043,1,0,0,0,0,1
1271,5010253,0,247500.0,-8348,1,0,0,0,1,0
1272,5090944,0,247500.0,-8348,1,0,0,0,1,0
1274,5010256,1,67500.0,-3600,1,1,0,0,0,0
1275,5010257,1,67500.0,-3600,1,1,0,0,1,0
1276,5010258,1,562500.0,-5639,1,1,1,0,1,1
1277,5010259,1,562500.0,-5639,1,1,1,0,1,1
1278,5010261,1,562500.0,-5639,1,1,1,0,0,1
1279,5010262,1,562500.0,-5639,1,1,1,0,1,1
1283,5010266,1,562500.0,-5639,1,1,1,0,1,1
1285,5010269,1,562500.0,-5639,1,1,1,0,1,1
1287,5010271,1,562500.0,-5639,1,1,1,0,1,1
1289,5010273,1,562500.0,-5639,1,1,1,0,1,1
1290,5010274,1,562500.0,-5639,1,1,1,0,1,1
1293,5010277,1,562500.0,-5639,1,1,1,0,1,1
1294,5010278,1,562500.0,-5639,1,1,1,0,1,1
1295,5010279,1,562500.0,-5639,1,1,1,0,1,1
1296,5010280,1,562500.0,-5639,1,1,1,0,1,1
1297,5010281,1,562500.0,-5639,1,1,1,0,1,1
1303,5010286,0,126000.0,365243,1,0,0,1,1,0
1304,5010287,0,126000.0,365243,1,0,0,1,1,0
1306,5010289,0,126000.0,365243,1,0,0,1,1,0
1307,5010290,0,126000.0,365243,1,0,0,1,1,0
1308,5010291,0,126000.0,365243,1,0,0,1,1,0
1310,5010293,0,99000.0,-1164,1,1,0,0,1,0
1311,5010294,0,99000.0,-1164,1,1,0,0,0,0
1312,5010295,0,99000.0,-1164,1,1,0,0,1,0
1313,5010296,0,135000.0,-1866,1,0,0,0,1,0
1314,5010297,0,135000.0,-1866,1,0,0,0,0,0
1315,5010298,0,135000.0,-1866,1,0,0,0,0,0
1316,5010299,0,135000.0,-1866,1,0,0,0,0,0
1318,5010302,0,189000.0,-6218,1,1,1,0,0,0
1319,5010303,0,189000.0,-6218,1,1,1,0,1,0
1321,5010305,0,157500.0,365243,1,0,0,0,1,0
1322,5010306,0,157500.0,365243,1,0,0,0,1,0
1323,5010307,0,157500.0,365243,1,0,0,0,1,0
1325,5010309,1,112500.0,-1956,1,0,0,0,0,0
1326,5010310,1,112500.0,-1956,1,0,0,0,0,0
1327,5010311,1,112500.0,-1956,1,0,0,0,1,0
1329,5010313,1,112500.0,-1956,1,0,0,0,1,0
1334,5010318,0,135000.0,-130,1,0,0,1,0,1
1335,5010319,0,135000.0,-130,1,0,0,1,1,1
1336,5010320,0,135000.0,-130,1,0,0,1,1,1
1345,5010328,0,216000.0,365243,1,0,0,0,0,0
1348,5010331,0,216000.0,365243,1,0,0,0,1,0
1349,5010332,0,216000.0,365243,1,0,0,0,1,0
1352,5010335,0,216000.0,365243,1,0,0,0,1,0
1353,5010336,0,216000.0,365243,1,0,0,0,1,0
1354,5010337,0,216000.0,365243,1,0,0,0,0,0
1355,5010338,0,216000.0,365243,1,0,0,0,0,0
1356,5010339,0,216000.0,365243,1,0,0,0,1,0
1357,5010340,0,216000.0,365243,1,0,0,0,1,0
1360,5010343,0,216000.0,365243,1,0,0,0,1,0
1361,5010344,0,216000.0,365243,1,0,0,0,0,0
1363,5010346,0,328500.0,-1894,1,0,0,1,1,0
1366,5010348,0,126000.0,-951,1,0,0,0,1,0
1367,5010351,1,180000.0,-1195,1,0,0,0,1,1
1369,5010356,0,310500.0,-1317,1,0,0,1,1,0
1371,5010358,0,126000.0,-7373,1,1,1,0,1,0
1372,5010359,0,126000.0,-7373,1,1,1,0,0,0
1373,5010360,2,67500.0,-7404,1,1,0,0,1,0
1375,5010362,0,90000.0,-2017,1,1,1,0,1,1
1377,5010364,0,90000.0,-2017,1,1,1,0,1,1
1378,5010365,1,157500.0,-2109,1,0,0,1,1,0
1379,5010366,1,157500.0,-2109,1,0,0,1,1,0
1380,5010367,1,157500.0,-2109,1,0,0,1,1,0
1381,5010368,1,157500.0,-2109,1,0,0,1,1,0
1382,5010369,1,157500.0,-2109,1,0,0,1,1,0
1385,5010371,0,270000.0,365243,1,0,0,0,0,0
1386,5010372,0,270000.0,365243,1,0,0,0,1,0
1387,5010373,0,270000.0,365243,1,0,0,0,1,0
1388,5010374,0,270000.0,365243,1,0,0,0,1,0
1392,5010378,0,270000.0,365243,1,0,0,0,1,0
1393,5010379,0,270000.0,365243,1,0,0,0,1,0
1394,5010380,0,270000.0,365243,1,0,0,0,1,0
1395,5010381,0,270000.0,365243,1,0,0,0,1,0
1396,5010382,0,270000.0,365243,1,0,0,0,1,0
1397,5010383,0,270000.0,365243,1,0,0,0,1,0
1398,5010385,0,540000.0,-2535,1,0,0,1,1,0
1400,5010387,0,540000.0,-2535,1,0,0,1,1,0
1401,5010388,0,540000.0,-2535,1,0,0,1,0,0
1402,5010389,0,540000.0,-2535,1,0,0,1,1,0
1403,5010390,0,540000.0,-2535,1,0,0,1,0,0
1408,5010397,1,225000.0,-1591,1,1,1,0,1,0
1410,5010400,1,225000.0,-1591,1,1,1,0,1,0
1413,5010406,0,202500.0,365243,1,0,0,0,0,0
1416,5010409,0,202500.0,365243,1,0,0,0,1,0
1418,5010411,0,202500.0,365243,1,0,0,0,1,0
1424,5010414,1,270000.0,-3143,1,0,0,0,1,1
1425,5010416,1,270000.0,-3143,1,0,0,0,1,1
1426,5010417,1,270000.0,-3143,1,0,0,0,1,1
1427,5010418,1,270000.0,-3143,1,0,0,0,0,1
1429,5010420,0,67500.0,-283,1,0,0,1,1,0
1431,5010423,0,67500.0,-283,1,0,0,1,1,0
1433,5010425,0,67500.0,-283,1,0,0,1,1,0
1434,5010426,0,67500.0,-283,1,0,0,1,1,0
1436,5010428,0,67500.0,-283,1,0,0,1,1,0
1438,5010430,0,67500.0,-283,1,0,0,1,1,0
1441,5010431,1,180000.0,-130,1,0,0,0,1,0
1442,5010432,1,180000.0,-130,1,0,0,0,1,0
1443,5010434,0,90000.0,365243,1,0,0,0,1,0
1444,5010435,0,90000.0,365243,1,0,0,0,1,0
1445,5010436,0,90000.0,365243,1,0,0,0,1,0
1446,5010437,0,90000.0,365243,1,0,0,0,0,0
1447,5010438,0,90000.0,365243,1,0,0,0,0,0
1448,5010439,0,90000.0,365243,1,0,0,0,1,0
1449,5010443,0,90000.0,365243,1,0,0,0,1,0
1454,5010447,0,202500.0,365243,1,0,0,0,1,0
1455,5010448,0,202500.0,365243,1,0,0,0,1,0
1458,5010451,0,202500.0,365243,1,0,0,0,0,0
1459,5010452,0,202500.0,365243,1,0,0,0,0,0
1462,5010454,0,157500.0,-5823,1,1,0,0,1,0
1463,5010455,0,157500.0,-5823,1,1,0,0,1,0
1466,5010458,0,171000.0,-3904,1,0,0,1,1,0
1467,5010459,0,171000.0,-3904,1,0,0,1,1,0
1468,5010460,0,171000.0,-3904,1,0,0,1,1,0
1469,5010461,0,171000.0,-3904,1,0,0,1,1,0
1470,5010462,0,171000.0,-3904,1,0,0,1,1,0
1471,5010463,0,171000.0,-3904,1,0,0,1,1,0
1473,5010466,1,157500.0,-678,1,0,1,0,1,0
1474,5010467,1,157500.0,-678,1,0,1,0,1,0
1475,5010468,0,675000.0,-2200,1,0,0,0,1,1
1476,5010470,0,675000.0,-2200,1,0,0,0,0,1
1479,5010473,0,135000.0,-313,1,0,0,0,1,1
1480,5010474,0,135000.0,-313,1,0,0,0,1,1
1483,5010481,2,315000.0,-160,1,1,1,0,1,1
1484,5010482,2,315000.0,-160,1,1,1,0,0,1
1485,5010483,2,315000.0,-160,1,1,1,0,0,1
1490,5010488,0,112500.0,365243,1,0,0,0,0,1
1493,5010491,2,270000.0,-4666,1,0,0,0,1,0
1494,5010492,2,270000.0,-4666,1,0,0,0,1,0
1495,5010493,2,270000.0,-4666,1,0,0,0,1,0
1499,5010498,1,202500.0,-313,1,1,0,0,1,1
1500,5010499,1,202500.0,-313,1,1,0,0,0,1
1501,5010500,1,202500.0,-313,1,1,0,0,1,1
1502,5010501,1,90000.0,-344,1,0,0,1,0,0
1503,5010503,0,135000.0,-2504,1,0,0,0,1,0
1504,5010504,0,135000.0,-2504,1,0,0,0,0,0
1505,5010507,1,157500.0,-4239,1,0,0,0,0,0
1506,5010508,1,157500.0,-4239,1,0,0,0,0,0
1507,5010509,1,157500.0,-4239,1,0,0,0,0,0
1508,5010511,1,157500.0,-4239,1,0,0,0,0,0
1509,5010512,1,157500.0,-4239,1,0,0,0,1,0
1513,5010516,0,112500.0,-1652,1,0,0,1,1,1
1517,5010520,1,450000.0,-2625,1,0,0,0,1,1
1519,5010522,1,450000.0,-2625,1,0,0,0,1,1
1520,5010523,1,450000.0,-2625,1,0,0,0,0,1
1522,5010525,1,450000.0,-2625,1,0,0,0,1,1
1525,5010528,1,450000.0,-2625,1,0,0,0,1,1
1529,5010531,0,76500.0,365243,1,0,0,0,1,0
1530,5010532,0,76500.0,365243,1,0,0,0,0,0
1532,5010534,0,90000.0,-1440,1,0,0,0,0,1
1533,5010535,2,135000.0,-3052,1,0,0,0,1,0
1535,5010539,2,135000.0,-3052,1,0,0,0,1,0
1536,5010540,2,135000.0,-3052,1,0,0,0,0,0
1537,5010541,2,135000.0,-3052,1,0,0,0,1,0
1541,5010545,0,315000.0,-3021,1,0,1,1,1,0
1542,5010546,0,315000.0,-3021,1,0,1,1,1,0
1543,5010547,0,315000.0,-3021,1,0,1,1,0,0
1545,5010549,0,315000.0,-3021,1,0,1,1,1,0
1546,5010551,0,315000.0,-3021,1,0,1,1,1,0
1547,5010553,0,315000.0,-3021,1,0,1,1,0,0
1550,5010556,0,135000.0,-2901,1,0,1,0,1,1
1551,5010557,0,135000.0,-2901,1,0,1,0,1,1
1552,5010558,0,135000.0,-2901,1,0,1,0,1,1
1553,5010559,0,135000.0,-2901,1,0,1,0,1,1
1554,5010560,0,135000.0,-2901,1,0,1,0,1,1
1558,5010567,0,121500.0,-1682,1,0,0,1,1,0
1559,5010568,0,121500.0,-1682,1,0,0,1,0,0
1561,5010570,0,121500.0,-1682,1,0,0,1,1,0
1564,5010573,0,121500.0,-1682,1,0,0,1,1,0
1566,5010574,1,247500.0,-1591,1,0,0,1,0,1
1568,5010578,1,247500.0,-1591,1,0,0,1,1,1
1569,5010579,1,247500.0,-1591,1,0,0,1,1,1
1570,5010583,1,72000.0,-1925,1,0,0,1,0,0
1573,5010585,0,135000.0,-525,1,0,0,0,0,1
1574,5010586,1,180000.0,-3327,1,0,0,0,1,1
1575,5010587,1,180000.0,-3327,1,0,0,0,1,1
1576,5010588,1,180000.0,-3327,1,0,0,0,0,1
1577,5010589,1,180000.0,-3327,1,0,0,0,0,1
1578,5010590,1,180000.0,-3327,1,0,0,0,1,1
1581,5010593,0,112500.0,365243,1,0,0,0,0,0
1582,5010594,0,112500.0,365243,1,0,0,0,1,0
1583,5010595,0,112500.0,365243,1,0,0,0,0,0
1584,5010596,0,112500.0,365243,1,0,0,0,1,0
1586,5010598,1,247500.0,-921,1,0,0,0,0,0
1587,5090697,1,247500.0,-921,1,0,0,0,1,0
1588,5010599,2,90000.0,-4513,1,0,0,0,0,0
1589,5010600,2,90000.0,-4513,1,0,0,0,0,0
1590,5010601,2,90000.0,-4513,1,0,0,0,0,0
1591,5010602,2,90000.0,-4513,1,0,0,0,1,0
1593,5010604,2,90000.0,-4513,1,0,0,0,1,0
1597,5010608,0,65250.0,365243,1,0,1,0,0,0
